ndcg@1>=0.00,ndcg@1>=0.60,ndcg@1>=0.80,ndcg@1>=1.00,relevance,objective,x
1.999029743221544,1.999029743221544,1.999029743221544,1.999029743221544,1.999029743221544,1.999029743221544,1
3.996118972886174,3.996118972886174,3.996118972886174,3.996118972886174,3.9980594864430867,3.9961189728861743,2
5.991267688993893,5.991267688993893,5.991267688993893,5.991267688993893,5.997089229664633,5.991267688993893,3
7.984475891544697,7.984475891544697,7.984475891544697,7.984475891544697,7.9961189728861735,7.984475891544697,4
9.97574358053859,9.97574358053859,9.97574358053859,9.97574358053859,9.995148716107716,9.97574358053859,5
11.965070755975573,11.965070755975573,11.965070755975573,11.965070755975573,11.994178459329262,11.965070755975571,6
13.952457417855635,13.952457417855635,13.952457417855635,13.952457417855635,13.993208202550802,13.952457417855635,7
15.93790356617879,15.93790356617879,15.93790356617879,15.93790356617879,15.992237945772347,15.93790356617879,8
17.921409200945032,17.921409200945032,17.921409200945032,17.921409200945032,17.991267688993887,17.921409200945032,9
19.90297432215436,19.90297432215436,19.90297432215436,19.90297432215436,19.99029743221543,19.90297432215436,10
21.88259892980677,21.88259892980677,21.88259892980677,21.88259892980677,21.98932717543698,21.882598929806772,11
23.860283023902287,23.860283023902287,23.860283023902287,23.860283023902287,23.988356918658525,23.860283023902284,12
25.836026604440864,25.836026604440864,25.836026604440864,25.836026604440864,25.98738666188007,25.83602660444087,13
27.809829671422534,27.809829671422534,27.809829671422534,27.809829671422534,27.986416405101604,27.809829671422534,14
29.7816922248473,29.7816922248473,29.7816922248473,29.7816922248473,29.985446148323163,29.78169222484731,15
31.751614264715162,31.751614264715162,31.751614264715162,31.751614264715162,31.984475891544694,31.751614264715162,16
33.719595791026094,33.719595791026094,33.719595791026094,33.719595791026094,33.98350563476625,33.719595791026094,17
35.685636803780135,35.685636803780135,35.685636803780135,35.685636803780135,35.98253537798777,35.685636803780106,18
37.64973730297723,37.64973730297723,37.64973730297723,37.64973730297723,37.98156512120933,37.64973730297724,19
39.61189728861743,39.61189728861743,39.61189728861743,39.61189728861743,39.98059486443086,39.61189728861744,20
41.572116760700716,41.572116760700716,41.572116760700716,41.572116760700716,41.979624607652404,41.572116760700716,21
43.530395719227094,43.530395719227094,43.530395719227094,43.530395719227094,43.97865435087396,43.530395719227094,22
45.486734164196555,45.486734164196555,45.486734164196555,45.486734164196555,45.97768409409551,45.486734164196555,23
47.44113209560911,47.44113209560911,47.44113209560911,47.44113209560911,47.976713837317064,47.4411320956091,24
49.393589513464725,49.393589513464725,49.393589513464725,49.393589513464725,49.9757435805386,49.393589513464725,25
51.34410641776346,51.34410641776346,51.34410641776346,51.34410641776346,51.97477332376014,51.34410641776346,26
53.292682808505276,53.292682808505276,53.292682808505276,53.292682808505276,53.97380306698171,53.292682808505276,27
55.23931868569017,55.23931868569017,55.23931868569017,55.23931868569017,55.972832810203215,55.23931868569017,28
57.18401404931815,57.18401404931815,57.18401404931815,57.18401404931815,57.97186255342478,57.18401404931816,29
59.12676889938922,59.12676889938922,59.12676889938922,59.12676889938922,59.97089229664631,59.12676889938922,30
61.067583235903385,61.067583235903385,61.067583235903385,61.067583235903385,61.969922039867846,61.0675832359034,31
63.00645705886063,63.00645705886063,63.00645705886063,63.00645705886063,63.9689517830894,63.00645705886063,32
64.94339036826096,64.94339036826096,64.94339036826096,64.94339036826096,65.96798152631095,64.94339036826096,33
66.87838316410439,66.87838316410439,66.87838316410439,66.87838316410439,67.9670112695325,66.87838316410439,34
68.81143544639089,68.81143544639089,68.81143544639089,68.81143544639089,69.96604101275403,68.8114354463909,35
70.74254721512048,70.74254721512048,70.74254721512048,70.74254721512048,71.96507075597555,70.74254721512048,36
72.67171847029317,72.67171847029317,72.67171847029317,72.67171847029317,73.96410049919712,72.67171847029317,37
74.59894921190894,74.59894921190894,74.59894921190894,74.59894921190894,75.96313024241867,74.59894921190894,38
76.5242394399678,76.5242394399678,76.5242394399678,76.5242394399678,77.9621599856402,76.5242394399678,39
78.44758915446972,78.44758915446972,78.44758915446972,78.44758915446972,79.96118972886175,78.44758915446972,40
80.36899835541476,80.36899835541476,80.36899835541476,80.36899835541476,81.96021947208331,80.36899835541476,41
82.28846704280289,82.28846704280289,82.28846704280289,82.28846704280289,83.95924921530481,82.28846704280289,42
84.20599521663408,84.20599521663408,84.20599521663408,84.20599521663408,85.95827895852636,84.20599521663408,43
86.12158287690838,86.12158287690838,86.12158287690838,86.12158287690838,87.95730870174792,86.12158287690839,44
88.03523002362577,88.03523002362577,88.03523002362577,88.03523002362577,89.95633844496949,88.03523002362577,45
89.94693665678619,89.94693665678619,89.94693665678619,89.94693665678619,91.95536818819102,89.9469366567862,46
