ndcg@1>=0.00,ndcg@1>=0.60,ndcg@1>=0.80,ndcg@1>=1.00,relevance,objective,x
26.693333333333335,26.693333333333335,28.08888888888889,43.12,43.120000000000005,26.69333333333333,22
27.191111111111113,27.191111111111113,29.365656565656565,45.08,45.08,27.191111111111113,23
27.636363636363637,27.636363636363637,30.64242424242424,47.04,47.04,27.636363636363637,24
28.03030303030303,28.03030303030303,31.919191919191917,49.0,49.00000000000001,28.03030303030303,25
28.37414141414141,28.37414141414141,33.19595959595959,50.96000000000001,50.959999999999994,28.374141414141413,26
28.669090909090908,28.669090909090908,34.47272727272727,52.92,52.92000000000001,28.669090909090908,27
28.91636363636364,28.91636363636364,35.74949494949495,54.88,54.879999999999995,28.916363636363634,28
29.117171717171715,29.117171717171715,37.02626262626262,56.84,56.84,29.117171717171722,29
29.272727272727273,29.272727272727273,38.3030303030303,58.800000000000004,58.80000000000002,29.27272727272728,30
29.384242424242423,29.384242424242423,39.57979797979797,60.760000000000005,60.76,29.38424242424243,31
29.452929292929294,29.452929292929294,40.85656565656565,62.72,62.71999999999998,29.452929292929298,32
29.480000000000004,29.480000000000004,42.13333333333333,64.68,64.67999999999999,29.480000000000004,33
29.46666666666667,29.46666666666667,43.41010101010101,66.64,66.64,29.46666666666667,34
29.41414141414142,29.41414141414142,44.686868686868685,68.6,68.6,29.41414141414142,35
29.323636363636368,29.323636363636368,45.963636363636354,70.56,70.56,29.32363636363637,36
29.19636363636364,29.19636363636364,47.24040404040403,72.52000000000001,72.51999999999998,29.196363636363643,37
29.03353535353536,29.03353535353536,48.51717171717172,74.48,74.48,29.033535353535356,38
28.836363636363636,28.836363636363636,49.79393939393939,76.44,76.44000000000003,28.83636363636364,39
28.60606060606061,28.60606060606061,51.07070707070707,78.4,78.40000000000002,28.60606060606061,40
28.34383838383839,29.321212121212124,52.34747474747474,80.36000000000001,80.36000000000001,28.343838383838385,41
28.050909090909094,30.03636363636364,53.62424242424242,82.32,82.32000000000001,28.050909090909094,42
27.72848484848485,30.751515151515157,54.9010101010101,84.28,84.28,27.728484848484854,43
27.37777777777778,31.46666666666667,56.17777777777778,86.24,86.24000000000001,27.37777777777778,44
27.0,32.18181818181819,57.45454545454544,88.2,88.20000000000002,27.000000000000004,45
26.596363636363634,32.8969696969697,58.73131313131313,90.16,90.16000000000001,26.596363636363634,46
26.168080808080806,33.61212121212122,60.00808080808079,92.12,92.12000000000002,26.168080808080813,47
25.71636363636364,34.327272727272735,61.28484848484848,94.08,94.07999999999998,25.716363636363635,48
25.242424242424246,35.04242424242425,62.56161616161616,96.03999999999999,96.03999999999999,25.242424242424246,49
24.74747474747475,35.757575757575765,63.838383838383834,98.0,98.00000000000001,24.747474747474747,50
24.29212121212122,36.49212121212122,65.13454545454545,99.96,99.96000000000001,24.292121212121216,51
23.893333333333334,37.301818181818184,66.50585858585859,101.92,101.91999999999999,23.893333333333338,52
23.54747474747475,38.18181818181819,67.94747474747474,103.88,103.87999999999998,23.54747474747475,53
23.2509090909091,39.12727272727273,69.45454545454544,105.84,105.84,23.250909090909097,54
23.000000000000007,40.13333333333334,71.02222222222221,107.79999999999998,107.79999999999998,23.000000000000014,55
22.80000000000001,41.20404040404041,72.65454545454546,109.75999999999999,109.75999999999999,22.800000000000008,56
22.640000000000008,42.327272727272735,74.33939393939391,111.71999999999997,111.71999999999997,22.640000000000008,57
22.524444444444455,43.50626262626263,76.07999999999998,113.67999999999998,113.67999999999998,22.524444444444455,58
22.446868686868697,44.73333333333334,77.86868686868685,115.63999999999999,115.63999999999999,22.446868686868697,59
22.41212121212122,46.012121212121215,79.70909090909089,117.59999999999998,117.59999999999998,22.41212121212122,60
22.41212121212122,47.333333333333336,81.59191919191917,119.55999999999997,119.55999999999999,22.412121212121225,61
22.450909090909107,48.69979797979798,83.51999999999998,121.51999999999998,121.51999999999998,22.450909090909107,62
22.527272727272738,50.10909090909091,85.47999999999998,123.47999999999998,123.47999999999998,22.527272727272738,63
22.637575757575775,51.556363636363635,87.43999999999997,125.43999999999997,125.43999999999993,22.63757575757577,64
22.781818181818192,53.04040404040404,89.39999999999998,127.39999999999998,127.39999999999996,22.781818181818196,65
22.960000000000008,54.55999999999999,91.35999999999997,129.35999999999996,129.35999999999996,22.96000000000001,66
23.175353535353548,56.117171717171715,93.31999999999996,131.31999999999996,131.32,23.175353535353544,67
23.42383838383839,57.70666666666666,95.27999999999997,133.27999999999997,133.27999999999992,23.423838383838397,68
23.70545454545455,59.32727272727271,97.23999999999997,135.23999999999998,135.23999999999995,23.705454545454558,69
24.02020202020203,60.97777777777776,99.19999999999997,137.2,137.19999999999996,24.02020202020203,70
24.360000000000007,62.65696969696968,101.15999999999997,139.15999999999997,139.15999999999997,24.360000000000007,71
24.67636363636364,64.36363636363635,103.11999999999998,141.11999999999995,141.11999999999995,24.676363636363643,72
24.969292929292937,66.09656565656563,105.07999999999996,143.07999999999996,143.07999999999996,24.969292929292934,73
25.23878787878789,67.85454545454542,107.03999999999996,145.03999999999996,145.03999999999994,25.238787878787882,74
25.48484848484849,69.63636363636361,108.99999999999996,146.99999999999994,146.99999999999991,25.484848484848495,75
25.707474747474755,71.44484848484845,110.95999999999995,148.95999999999998,148.95999999999995,25.707474747474755,76
25.906666666666673,73.27555555555553,112.91999999999996,150.91999999999996,150.91999999999993,25.906666666666673,77
26.082424242424246,75.1272727272727,114.87999999999997,152.87999999999997,152.87999999999997,26.082424242424246,78
26.23474747474749,76.99878787878785,116.83999999999997,154.83999999999997,154.84000000000003,26.234747474747486,79
26.363636363636367,78.88888888888886,118.79999999999995,156.79999999999995,156.79999999999998,26.363636363636374,80
26.472727272727283,80.79999999999995,120.75999999999996,158.75999999999993,158.75999999999996,26.47272727272729,81
26.563232323232345,82.73212121212117,122.71999999999996,160.71999999999997,160.71999999999997,26.56323232323234,82
26.631111111111135,84.67999999999995,124.67999999999995,162.67999999999998,162.67999999999995,26.63111111111113,83
26.676363636363657,86.63999999999996,126.63999999999996,164.63999999999993,164.64,26.676363636363657,84
26.69898989898993,88.59999999999997,128.59999999999997,166.59999999999997,166.6,26.69898989898992,85
26.698989898989925,90.55999999999997,130.55999999999995,168.55999999999995,168.55999999999997,26.698989898989925,86
26.67636363636366,92.51999999999995,132.51999999999998,170.51999999999998,170.51999999999995,26.676363636363664,87
26.64000000000002,94.47999999999996,134.47999999999996,172.47999999999996,172.47999999999996,26.64000000000002,88
26.585454545454567,96.43999999999996,136.43999999999994,174.43999999999994,174.43999999999997,26.585454545454567,89
26.509090909090933,98.39999999999996,138.39999999999998,176.39999999999998,176.4,26.509090909090926,90
26.410909090909108,100.35999999999996,140.35999999999996,178.35999999999996,178.35999999999999,26.410909090909108,91
26.290909090909107,102.31999999999996,142.31999999999996,180.31999999999996,180.32,26.290909090909103,92
26.15757575757577,104.27999999999997,144.27999999999997,182.27999999999997,182.27999999999997,26.157575757575767,93
26.010505050505056,106.23999999999995,146.23999999999998,184.23999999999995,184.24,26.01050505050506,94
25.84242424242425,108.19999999999996,148.2,186.2,186.20000000000002,25.842424242424258,95
25.653333333333336,110.15999999999997,150.15999999999997,188.15999999999997,188.15999999999997,25.653333333333336,96
25.444444444444454,112.11999999999998,152.11999999999995,190.11999999999998,190.12,25.44444444444445,97
25.232323232323235,114.07999999999997,154.07999999999996,192.07999999999996,192.07999999999998,25.232323232323232,98
25.000000000000004,116.03999999999996,156.03999999999996,194.03999999999996,194.03999999999996,25.0,99
24.747474747474747,117.99999999999997,157.99999999999997,195.99999999999997,196.0,24.747474747474747,100
24.515151515151516,119.95999999999997,159.95999999999998,197.95999999999998,197.95999999999995,24.515151515151512,101
24.322424242424233,121.91999999999999,161.91999999999996,199.91999999999996,199.91999999999996,24.322424242424233,102
24.14787878787878,123.87999999999997,163.88,201.88,201.88,24.14787878787878,103
23.990303030303004,125.83999999999997,165.83999999999997,203.83999999999997,203.83999999999997,23.990303030303004,104
23.854545454545434,127.79999999999998,167.8,205.8,205.8,23.85454545454543,105
23.751111111111072,129.76,169.75999999999996,207.75999999999996,207.75999999999996,23.751111111111072,106
23.66181818181814,131.71999999999997,171.72,209.72,209.71999999999994,23.66181818181815,107
23.585454545454496,133.67999999999998,173.68,211.68,211.68,23.5854545454545,108
23.53898989898984,135.64,175.64,213.64,213.64,23.538989898989847,109
23.51111111111106,137.59999999999997,177.59999999999997,215.59999999999997,215.59999999999994,23.51111111111106,110
23.50181818181812,139.56,179.56,217.56,217.56,23.50181818181812,111
23.511111111111042,141.51999999999998,181.51999999999998,219.51999999999998,219.51999999999998,23.51111111111104,112
23.547878787878705,143.47999999999996,183.47999999999996,221.47999999999996,221.47999999999996,23.547878787878705,113
23.592727272727185,145.44,185.44,223.44,223.44,23.59272727272719,114
23.650505050504957,147.4,187.4,225.4,225.39999999999998,23.65050505050496,115
23.749494949494835,149.35999999999999,189.35999999999999,227.35999999999999,227.35999999999996,23.74949494949484,116
23.854545454545345,151.32,191.32,229.32,229.32000000000002,23.854545454545338,117
23.964444444444343,153.28,193.28,231.28,231.28,23.964444444444347,118
24.1159595959595,155.24,195.24,233.24,233.23999999999995,24.1159595959595,119
24.278787878787774,157.2,197.2,235.2,235.2,24.278787878787774,120
24.444444444444354,159.16,199.16,237.16,237.15999999999997,24.444444444444354,121
24.647272727272636,161.12,201.12,239.12,239.11999999999998,24.647272727272643,122
24.839999999999904,163.07999999999998,203.07999999999998,241.07999999999998,241.08,24.839999999999904,123
25.022222222222158,163.04000000000002,205.04000000000002,243.04000000000002,243.04000000000002,25.022222222222155,124
25.181818181818116,165.00000000000003,207.00000000000003,245.00000000000003,244.99999999999997,25.181818181818112,125
25.330909090909024,166.96,208.96,246.96,246.96,25.33090909090903,126
25.466666666666622,166.92000000000002,210.92000000000002,248.92000000000002,248.92,25.466666666666622,127
25.585454545454507,168.88,212.88,250.88,250.87999999999994,25.585454545454503,128
25.69090909090905,170.84000000000003,214.84000000000003,252.84000000000003,252.84000000000003,25.690909090909045,129
25.78181818181813,172.8,216.8,254.8,254.79999999999998,25.78181818181813,130
25.869494949494932,172.76000000000002,218.76,256.76,256.76000000000005,25.86949494949493,131
25.91999999999998,174.72000000000003,220.72000000000003,258.72,258.71999999999997,25.919999999999977,132
25.967272727272707,176.68,222.68,260.68000000000006,260.68,25.967272727272714,133
26.00323232323233,176.64,224.64,262.64,262.64000000000004,26.00323232323233,134
26.01818181818183,178.60000000000002,226.60000000000002,264.6,264.59999999999997,26.01818181818183,135
26.02181818181819,180.56000000000003,228.56000000000003,266.56000000000006,266.56,26.021818181818187,136
26.018181818181823,182.52000000000004,230.52000000000004,268.52,268.52000000000004,26.01818181818182,137
25.985454545454584,182.48000000000002,232.48000000000002,270.48,270.47999999999996,25.98545454545458,138
25.957979797979846,184.44000000000005,234.44000000000005,272.44,272.44,25.957979797979853,139
25.911111111111165,186.40000000000003,236.40000000000003,274.4,274.40000000000003,25.91111111111117,140
25.84000000000006,188.36,238.36,276.36,276.36,25.84000000000006,141
25.779393939394012,188.32000000000005,240.32000000000005,278.32000000000005,278.32000000000005,25.779393939394012,142
25.68888888888896,190.28000000000003,242.28000000000003,280.2800000000001,280.28000000000003,25.688888888888965,143
25.592727272727355,192.24000000000007,244.24000000000007,282.24,282.24,25.592727272727355,144
25.48282828282837,194.20000000000002,246.20000000000002,284.20000000000005,284.2,25.48282828282837,145
25.364848484848572,194.16000000000003,248.16000000000003,286.16,286.1600000000001,25.364848484848572,146
25.22181818181828,196.12000000000006,250.12000000000006,288.12000000000006,288.12,25.22181818181828,147
25.070707070707147,198.08000000000004,252.08000000000004,290.08000000000004,290.08,25.070707070707144,148
24.919191919191988,200.04000000000005,254.04000000000005,292.0400000000001,292.0400000000001,24.919191919191988,149
24.72727272727282,202.00000000000006,256.00000000000006,294.00000000000006,294.0,24.72727272727282,150
24.609292929293016,201.96000000000004,257.96000000000004,295.96000000000004,295.96,24.609292929293016,151
24.47030303030311,203.92000000000004,259.9200000000001,297.9200000000001,297.9200000000001,24.470303030303103,152
24.35272727272733,205.88000000000005,261.88000000000005,299.88000000000005,299.88,24.352727272727332,153
24.257777777777815,207.84000000000003,263.84000000000003,301.84000000000003,301.84000000000003,24.257777777777815,154
24.169696969697007,207.80000000000004,265.80000000000007,303.80000000000007,303.8000000000001,24.169696969697007,155
24.08727272727276,209.76000000000005,267.76000000000005,305.76,305.7600000000001,24.08727272727276,156
24.02585858585862,211.72000000000006,269.72,307.72,307.7200000000001,24.02585858585863,157
23.97818181818184,213.68000000000006,271.68000000000006,309.68000000000006,309.6800000000001,23.978181818181845,158
23.941818181818203,215.64000000000004,273.64000000000004,311.64000000000004,311.64000000000016,23.9418181818182,159
23.931313131313136,215.60000000000005,275.6000000000001,313.6000000000001,313.6000000000001,23.93131313131314,160
23.926060606060613,217.56000000000006,277.56000000000006,315.56000000000006,315.5600000000001,23.92606060606061,161
23.934545454545454,219.52000000000004,279.52000000000004,317.52000000000004,317.5200000000001,23.934545454545457,162
23.9462626262626,221.48000000000008,281.4800000000001,319.4800000000001,319.4800000000001,23.9462626262626,163
23.987878787878774,223.44000000000005,283.44000000000005,321.44000000000005,321.44000000000005,23.987878787878778,164
24.000000000000014,225.40000000000006,285.4000000000001,323.40000000000003,323.4000000000001,24.000000000000007,165
24.091313131313115,225.36000000000004,287.36,325.36,325.36000000000007,24.091313131313115,166
24.152323232323187,227.32000000000008,289.32000000000005,327.32000000000005,327.3200000000001,24.152323232323187,167
24.244848484848422,229.2800000000001,291.2800000000001,329.2800000000001,329.2800000000001,24.24484848484842,168
24.334949494949427,231.24000000000007,293.24000000000007,331.24000000000007,331.24000000000007,24.334949494949427,169
24.448484848484792,233.20000000000005,295.20000000000005,333.20000000000005,333.20000000000016,24.44848484848479,170
24.545454545454486,233.16000000000008,297.1600000000001,335.1600000000001,335.1600000000001,24.54545454545449,171
24.70222222222217,235.12000000000006,299.1200000000001,337.1200000000001,337.12000000000006,24.70222222222217,172
24.839999999999904,237.08000000000004,301.0800000000001,339.0800000000001,339.08000000000015,24.839999999999907,173
24.96727272727262,239.04000000000008,303.0400000000001,341.0400000000001,341.04,24.967272727272615,174
25.090909090909005,241.00000000000006,305.0000000000001,343.0000000000001,343.0000000000001,25.090909090909,175
25.19111111111104,242.9600000000001,306.96000000000004,344.96000000000004,344.96000000000004,25.19111111111104,176
25.29818181818182,242.92000000000007,308.9200000000001,346.9200000000001,346.92000000000013,25.29818181818182,177
25.393939393939387,244.88000000000005,310.88000000000005,348.88000000000005,348.88,25.39393939393939,178
25.461818181818177,246.8400000000001,312.84000000000003,350.84000000000003,350.84000000000003,25.461818181818174,179
25.527272727272713,248.80000000000007,314.80000000000007,352.80000000000007,352.8000000000001,25.52727272727271,180
25.585050505050454,250.7600000000001,316.7600000000001,354.7600000000001,354.76000000000016,25.58505050505046,181
25.63232323232318,252.72000000000008,318.72,356.72,356.7200000000001,25.632323232323184,182
25.669090909090855,254.68000000000006,320.68000000000006,358.68000000000006,358.6800000000001,25.669090909090848,183
25.717171717171723,254.64000000000007,322.6400000000001,360.6400000000001,360.6400000000001,25.717171717171727,184
25.729292929292946,256.60000000000014,324.60000000000014,362.60000000000014,362.6000000000002,25.72929292929295,185
25.728484848484875,258.56000000000006,326.56000000000006,364.56000000000006,364.56000000000006,25.728484848484875,186
25.715555555555607,260.5200000000001,328.5200000000001,366.5200000000001,366.52000000000004,25.715555555555603,187
25.696161616161664,262.48000000000013,330.48000000000013,368.48000000000013,368.48000000000013,25.69616161616166,188
25.669090909090954,264.44000000000005,332.4400000000001,370.4400000000001,370.44000000000005,25.66909090909095,189
25.636363636363676,266.4000000000001,334.4000000000001,372.4000000000001,372.4000000000001,25.636363636363683,190
25.597979797979846,266.3600000000001,336.3600000000001,374.3600000000001,374.3600000000001,25.59797979797985,191
25.527272727272766,268.32000000000005,338.32000000000005,376.32000000000005,376.32000000000016,25.52727272727277,192
25.45898989898999,270.2800000000001,340.2800000000001,378.2800000000001,378.28000000000003,25.45898989898999,193
25.382626262626335,272.2400000000001,342.2400000000001,380.2400000000001,380.2400000000001,25.38262626262634,194
25.3030303030304,274.20000000000005,344.20000000000005,382.20000000000005,382.2000000000001,25.3030303030304,195
25.211313131313243,276.1600000000001,346.1600000000001,384.1600000000001,384.1600000000001,25.211313131313243,196
25.111111111111228,278.1200000000001,348.1200000000001,386.1200000000001,386.1200000000001,25.111111111111235,197
24.960000000000125,280.0800000000001,350.08000000000004,388.08000000000004,388.08000000000015,24.96000000000013,198
24.878787878788003,280.0400000000001,352.0400000000001,390.0400000000001,390.0400000000001,24.878787878788003,199
24.747474747474875,282.0000000000001,354.0000000000001,392.0000000000001,392.0000000000001,24.747474747474875,200
24.646060606060733,283.9600000000001,355.9600000000001,393.9600000000001,393.9600000000001,24.64606060606073,201
24.535757575757735,285.9200000000001,357.9200000000001,395.9200000000001,395.9200000000001,24.535757575757728,202
24.463434343434457,287.88000000000005,359.88000000000005,397.88000000000005,397.8800000000001,24.463434343434454,203
24.383030303030395,289.8400000000001,361.8400000000001,399.8400000000001,399.8400000000001,24.383030303030395,204
24.32727272727278,291.8000000000001,363.8000000000001,401.8000000000001,401.8000000000001,24.327272727272778,205
24.26909090909095,293.7600000000001,365.76000000000005,403.76000000000005,403.7600000000001,24.26909090909095,206
24.240000000000062,293.72000000000014,367.72000000000014,405.72000000000014,405.72000000000014,24.240000000000062,207
24.18424242424247,295.68000000000006,369.68000000000006,407.68000000000006,407.68000000000006,24.184242424242463,208
24.16000000000005,297.6400000000001,371.6400000000001,409.6400000000001,409.64000000000004,24.160000000000046,209
24.145454545454598,299.60000000000014,373.60000000000014,411.60000000000014,411.6000000000002,24.145454545454598,210
24.147474747474767,301.5600000000001,375.56000000000006,413.56000000000006,413.5600000000001,24.147474747474767,211
24.14545454545457,303.5200000000001,377.5200000000001,415.5200000000001,415.52000000000004,24.14545454545457,212
24.16363636363634,305.48000000000013,379.48000000000013,417.48000000000013,417.4800000000001,24.163636363636336,213
24.184242424242363,307.44000000000017,381.44000000000017,419.44000000000017,419.4400000000001,24.184242424242363,214
24.220202020201956,309.40000000000015,383.40000000000015,421.40000000000015,421.4000000000002,24.220202020201953,215
24.29818181818177,309.3600000000001,385.3600000000001,423.3600000000001,423.3600000000001,24.29818181818177,216
24.348282828282773,311.32000000000016,387.32000000000016,425.32000000000016,425.32000000000005,24.348282828282773,217
24.393535353535288,313.28000000000014,389.28000000000014,427.28000000000014,427.2800000000002,24.393535353535288,218
24.46787878787875,315.2400000000001,391.2400000000001,429.2400000000001,429.24000000000007,24.467878787878742,219
24.533333333333275,317.20000000000016,393.20000000000016,431.20000000000016,431.2000000000001,24.533333333333275,220
24.643636363636265,319.1600000000002,395.1600000000002,433.1600000000002,433.1600000000002,24.643636363636265,221
24.736969696969595,321.1200000000001,397.1200000000001,435.1200000000001,435.1200000000001,24.736969696969595,222
24.85777777777764,323.08000000000015,399.08000000000015,437.08000000000015,437.08000000000015,24.857777777777642,223
24.959999999999823,325.04000000000013,401.04000000000013,439.04000000000013,439.0400000000002,24.959999999999823,224
24.99999999999986,325.0000000000001,403.0000000000001,441.0000000000001,441.00000000000006,24.999999999999865,225
25.14020202020188,326.96000000000015,404.96000000000015,442.96000000000015,442.9600000000001,25.140202020201883,226
25.218989898989726,328.92000000000013,406.92000000000013,444.92000000000013,444.9200000000002,25.218989898989726,227
25.277575757575594,330.8800000000001,408.8800000000001,446.8800000000001,446.8800000000001,25.27757575757559,228
25.34868686868675,332.84000000000015,410.84000000000015,448.84000000000015,448.84000000000015,25.348686868686755,229
25.39393939393927,334.8000000000002,412.8000000000002,450.8000000000002,450.8000000000001,25.393939393939267,230
25.43999999999982,336.76000000000016,414.76000000000016,452.76000000000016,452.7600000000003,25.43999999999982,231
25.469090909090706,338.72000000000014,416.72000000000014,454.72000000000014,454.72000000000014,25.469090909090706,232
25.49575757575744,340.6800000000002,418.6800000000002,456.6800000000002,456.6800000000001,25.49575757575744,233
25.527272727272607,342.6400000000002,420.6400000000002,458.6400000000002,458.64000000000016,25.527272727272603,234
25.505050505050377,344.60000000000014,422.60000000000014,460.60000000000014,460.60000000000014,25.505050505050384,235
25.525656565656526,344.5600000000002,424.5600000000002,462.5600000000002,462.5600000000002,25.52565656565653,236
25.541818181818105,346.5200000000002,426.5200000000002,464.5200000000002,464.52000000000027,25.54181818181811,237
25.518383838383745,348.48000000000013,428.48000000000013,466.48000000000013,466.4800000000001,25.51838383838374,238
25.495757575757484,350.44000000000017,430.44000000000017,468.44000000000017,468.44000000000017,25.495757575757487,239
25.466666666666615,352.40000000000015,432.40000000000015,470.40000000000015,470.40000000000026,25.46666666666661,240
25.420202020201938,354.3600000000001,434.3600000000001,472.3600000000001,472.3600000000002,25.420202020201938,241
25.38666666666656,356.32000000000016,436.32000000000016,474.32000000000016,474.3200000000001,25.386666666666564,242
25.32727272727264,358.28000000000014,438.28000000000014,476.28000000000014,476.28000000000026,25.32727272727264,243
25.26868686868681,360.2400000000001,440.2400000000001,478.2400000000001,478.24000000000007,25.268686868686814,244
25.20202020202022,362.20000000000016,442.20000000000016,480.20000000000016,480.2000000000001,25.202020202020215,245
25.12727272727274,364.1600000000002,444.1600000000002,482.1600000000002,482.16000000000014,25.127272727272743,246
25.04848484848485,366.12000000000023,446.12000000000023,484.12000000000023,484.1200000000002,25.048484848484847,247
24.97373737373748,366.0800000000002,446.08000000000015,486.08000000000015,486.08000000000027,24.97373737373748,248
24.878787878788007,366.0400000000002,448.0400000000002,488.0400000000002,488.04000000000013,24.878787878788007,249
24.747474747474886,368.0000000000002,450.0000000000002,490.0000000000002,490.00000000000017,24.747474747474882,250
24.672323232323365,369.96000000000015,451.96000000000015,491.96000000000015,491.96000000000015,24.67232323232336,251
24.589090909090988,371.9200000000002,453.9200000000002,493.9200000000002,493.92000000000013,24.589090909090984,252
24.528888888888975,373.8800000000002,455.8800000000002,495.8800000000002,495.8800000000001,24.528888888888975,253
24.45575757575761,373.8400000000002,457.8400000000002,497.8400000000002,497.84000000000015,24.455757575757616,254
24.412121212121217,375.80000000000024,459.80000000000024,499.80000000000024,499.80000000000024,24.412121212121217,255
24.38060606060606,377.7600000000002,461.7600000000002,501.7600000000002,501.76000000000005,24.38060606060606,256
24.331717171717155,379.7200000000002,463.7200000000002,503.7200000000002,503.72000000000014,24.331717171717152,257
24.31272727272732,381.6800000000003,465.6800000000003,505.6800000000003,505.6800000000002,24.31272727272732,258
24.302626262626323,383.6400000000002,467.6400000000002,507.6400000000002,507.6400000000004,24.302626262626315,259
24.24242424242434,385.60000000000014,469.60000000000014,509.60000000000014,509.6000000000002,24.24242424242434,260
24.272727272727433,385.5600000000002,469.5600000000002,511.5600000000002,511.5600000000002,24.27272727272743,261
24.3062626262628,385.5200000000002,471.5200000000002,513.5200000000002,513.5200000000003,24.306262626262804,262
24.305454545454744,387.48000000000025,473.48000000000025,515.4800000000002,515.4800000000001,24.30545454545474,263
24.320000000000146,389.44000000000017,475.44000000000017,517.4400000000002,517.44,24.320000000000142,264
24.357575757575884,391.4000000000002,477.4000000000002,519.4000000000002,519.4000000000003,24.35757575757588,265
24.387878787878897,393.36000000000024,479.36000000000024,521.3600000000002,521.3600000000001,24.387878787878897,266
24.443636363636408,395.32000000000016,481.32000000000016,523.3200000000002,523.3200000000002,24.443636363636408,267
24.50343434343433,395.2800000000002,483.2800000000002,525.2800000000002,525.2800000000003,24.50343434343433,268
24.543030303030303,397.24000000000024,485.24000000000024,527.2400000000002,527.2400000000001,24.5430303030303,269
24.61818181818176,399.2000000000002,487.2000000000002,529.2000000000003,529.2,24.61818181818176,270
24.6937373737373,401.16000000000025,489.16000000000025,531.1600000000003,531.1600000000003,24.693737373737296,271
24.77090909090903,403.12000000000023,491.12000000000023,533.1200000000001,533.1200000000001,24.770909090909026,272
24.883636363636302,405.0800000000002,493.0800000000002,535.0800000000003,535.0800000000002,24.8836363636363,273
24.96727272727267,407.04000000000025,495.04000000000025,537.0400000000002,537.0400000000003,24.967272727272675,274
24.99999999999995,407.0000000000002,495.0000000000002,539.0000000000002,539.0000000000002,24.99999999999995,275
25.069090909090896,406.9600000000002,496.9600000000002,540.9600000000003,540.96,25.0690909090909,276
25.170101010100975,408.92000000000024,498.92000000000024,542.9200000000002,542.9200000000003,25.17010101010097,277
25.213737373737292,410.8800000000002,500.8800000000002,544.8800000000002,544.8800000000002,25.213737373737295,278
25.258181818181725,412.84000000000026,502.84000000000026,546.8400000000001,546.8400000000001,25.258181818181725,279
25.317171717171615,414.80000000000024,504.80000000000024,548.8000000000002,548.8000000000003,25.31717171717161,280
25.34060606060598,416.7600000000002,506.7600000000002,550.7600000000002,550.7600000000001,25.340606060605985,281
25.36727272727268,418.72000000000025,508.72000000000025,552.7200000000003,552.7200000000001,25.367272727272677,282
25.401212121211994,418.6800000000002,510.6800000000002,554.6800000000002,554.6800000000003,25.401212121211998,283
25.410101010100846,420.6400000000002,512.6400000000003,556.6400000000002,556.6400000000003,25.410101010100842,284
25.41818181818164,422.60000000000025,514.6000000000003,558.6000000000003,558.6000000000001,25.418181818181644,285
25.422222222222093,424.56000000000023,516.5600000000002,560.5600000000002,560.5600000000003,25.422222222222093,286
25.40525252525244,426.52000000000027,518.5200000000002,562.5200000000002,562.5200000000001,25.405252525252443,287
25.396363636363525,428.48000000000025,520.4800000000002,564.4800000000002,564.48,25.396363636363528,288
25.395151515151372,430.4400000000003,522.4400000000003,566.4400000000003,566.4400000000003,25.395151515151372,289
25.353535353535175,432.4000000000003,524.4000000000003,568.4000000000003,568.4000000000001,25.353535353535168,290
25.250909090908955,434.36000000000024,526.3600000000002,570.3600000000002,570.3600000000001,25.25090909090895,291
